Id,Price
13860,223490.37512815747
7649,175859.79731904712
11043,192591.55016088524
2922,218945.16928223547
7538,294862.88801768364
9477,114388.31753157233
117,397845.61678996554
1457,240100.12021502864
7082,174797.37172580682
3053,267493.91005070077
12522,109716.86044770891
5744,349524.5687422879
13566,392539.1226126985
1464,139762.97463570864
3852,122523.92098712342
9557,211910.51913466412
14719,405190.3227647537
13978,128677.24536563088
3286,150788.44883558914
13019,303752.04830438335
1421,143328.18567185284
13502,175118.81965657536
14811,131261.19772375916
9297,263956.681599786
7749,353509.5415939681
16555,141277.98803352055
14576,183062.1413205213
12766,161610.44817717385
4679,146866.05292418832
10033,191150.46441831032
11231,254991.0299331004
15112,162411.00079197373
10617,180150.24986490462
2175,172791.9539310775
16502,434566.0879421603
10106,188152.0567386522
12561,152785.99788327038
15907,310583.9269280843
8069,120208.1695095087
8316,130714.64046216704
12343,259784.2646989896
12092,148891.34390789707
1527,177296.64655203107
10010,218765.00290603258
655,105880.69327190352
10549,154455.13538432427
3248,115306.37650226089
13499,306590.6457631462
14959,191957.88558764232
6070,171100.24983192995
11360,247890.78582681858
12102,208399.15847846706
11870,309016.956293592
3713,135486.16858517248
3230,151587.60139451144
7742,232773.0177000753
15092,335461.1958398565
8728,307700.65607077774
3386,143274.7995315322
9409,150127.66023299925
16545,260351.9232242081
3127,166207.5493419512
11344,159924.89338283532
2112,220474.6966134307
7310,211320.0640191174
6313,209321.0284050268
3681,409117.3389578901
5114,294308.84020408883
270,148734.72610577455
14350,179143.37350826018
12223,354665.533056853
1066,184810.49096796408
16116,410734.06145812577
11410,499599.8578573329
4088,158983.71446509764
5956,180712.56145294738
14669,148042.85763785566
13871,138999.41732518363
4126,265368.61818360566
12114,195877.83994671295
16607,160156.30202341187
4266,222073.57630254317
13518,181991.54740903043
11856,279120.15734055045
3885,253953.59400978088
8891,174021.83087874207
4964,176573.56217840977
7696,163524.63286050086
6894,133203.22953753988
9766,205725.02245004504
4800,159319.90878102937
2840,182405.35753878887
4743,183167.72917951707
13562,481059.9355387149
8301,201326.69451672773
5405,180315.85321471732
1535,168994.12357809523
9073,128013.77564117571
1698,341495.3166181813
12262,232492.399573858
6794,184763.724403215
12701,187134.599092362
8432,173534.5720297078
13540,131316.27174961517
8629,144004.3537493981
1440,183046.97176496976
8596,210825.26514242348
9575,268278.2864349912
14976,101263.56509770833
3149,223609.9042488504
5157,162307.13978604192
10748,180744.3012458999
9719,349981.97050827456
6376,183353.874800669
9733,167734.61708236395
4749,214925.86715793525
4994,413000.5511022884
538,201135.15354782107
5512,129401.28036302552
9778,153891.0087895756
9761,140579.96244158558
3174,392481.31243429804
13429,186516.28175960737
10467,72914.14277767258
14129,180478.81502393677
13608,192524.7166695399
11106,143181.60556973593
12048,173932.45951190364
1054,358559.76423845696
3582,174940.09210875886
1566,154684.49683724358
11529,140498.11464971682
11859,150525.44078739427
10582,147845.95646397566
14907,362802.1442617458
14039,161106.55164130786
10489,178023.80429496124
3331,326787.21029224386
10153,243041.07403370392
5271,165105.04286588306
11871,355702.464394671
776,129960.97011214394
3994,131209.05686140663
9433,71762.93032640316
14275,136382.77430773352
8030,226665.0972738756
8169,267465.4535522653
8053,188745.30915726192
4822,211042.71817400702
13197,196739.10159384907
13634,267289.8424726027
8951,185234.22402466345
12176,243787.20656211622
15471,140521.42040452265
14962,140382.78315619304
12512,122676.23205224374
8697,455286.12761598825
7095,210126.8562434152
13639,198203.57930846236
16660,187875.35972880817
5848,147247.05851474547
5386,174322.35399199172
10880,283427.3197953854
3954,181334.9233211778
13426,264062.5647705261
5966,212851.61727165268
16315,284797.2910023418
7455,193214.74120832115
11071,238918.48233308794
14740,215787.51288967926
16087,222297.38872212495
8931,249082.46607908976
15289,173014.01865826786
16089,269545.7347986821
12128,182576.46272285163
4724,212235.23387668078
8585,200622.45152733737
7188,244781.2008783325
5423,150975.67882131133
10488,186694.7891289533
5980,219518.12664435196
8376,241101.91942235758
12397,138753.4575429676
16496,193295.63140504417
4891,264506.4662807754
9710,138422.62830633664
6339,172578.60607127295
244,191516.4877672427
5002,223418.59567780702
5358,183397.0644800687
7636,152180.33740794502
9361,323263.7837200284
3601,120340.75874688794
15755,154431.94077045246
172,182490.59587542183
3037,327054.0019561926
577,245897.7844099562
3607,199001.4706996111
2515,114629.95749715136
10413,152758.64063120465
10511,211346.75352690165
4637,401536.7044769866
12736,278347.2090990569
9534,245889.9907909271
11641,171377.36200010937
10419,252269.00570140564
15313,160989.38936682892
14915,205443.77566438486
12409,371344.9649018728
9405,131047.37777638155
14066,199799.18404070847
14108,197044.12626658473
11931,230604.533733056
11464,332838.3891734399
926,150991.42889596173
11190,218932.38329615747
10260,180552.7653607302
12712,203448.86416877146
1234,211507.19270234485
11608,101255.33363669913
3776,255974.2579923863
4881,202384.84820189132
10266,197825.08458790698
3262,239444.38354457382
3576,350743.2633210328
16604,466174.2407591023
8041,164946.69998114367
10691,240705.79545132234
8357,178633.91108352641
11661,147628.04324808414
4453,235611.44563673527
15936,217371.42597481218
8463,248181.988118583
15770,230709.68400080354
466,166074.4804635882
14965,85948.46823196142
11227,177881.98319299755
9894,269516.9091172507
11746,201199.9539932436
4118,149895.99033292988
756,330727.63751743885
15589,200496.13978490655
109,336848.51339500764
5778,214790.7087533032
1731,93920.7654440639
3450,157211.14350761886
2961,188341.58781074587
222,172802.09866983953
11454,317154.70888427796
7339,186123.64040682375
12096,105264.0328027446
14074,200110.0960345308
4058,374995.4070303664
6603,248272.15538483608
3289,119876.98723166749
16681,248720.90612718623
8200,325742.9239164011
3343,216896.4222656871
7802,180805.4974266348
2082,397354.3619001141
217,256018.16846067592
1720,189079.4803343048
7224,235772.95070549523
6176,144500.19811040664
12571,243595.5540236566
16666,293082.7553831062
8908,195719.72232057503
6914,167926.26604832735
5428,198050.57568651796
381,184067.25628233244
3991,186715.65160128957
16365,233894.33883700083
1046,207390.60518251683
391,151425.3257361661
9212,340038.6189575504
3022,182284.4829307459
9961,112082.55993724945
6764,270476.4296755727
7720,181299.23490699905
4809,214232.67484715517
8877,314369.7082259262
7817,199794.68580216347
10614,112418.7792866092
5553,258421.6396395261
16488,134567.98494520594
11002,163826.75075564964
13592,350391.5389245009
15050,232205.12388184073
13553,274472.18590670155
9041,192761.65550810337
5461,402053.69472910627
16274,366109.7870346462
2138,122875.77560883756
6245,161126.50976614692
8245,165363.6895709214
6491,217438.30623473373
13218,196501.6841490807
13101,104198.78734817145
10462,144790.11362761402
4079,181149.01807020162
1506,475717.2891313505
14107,128971.3341253876
12215,261397.16512487805
11576,314890.4578018198
10567,230644.48282555706
12713,215127.30899788876
1468,460731.8321334916
2549,238821.55396506257
4172,238995.61277121422
12380,240748.67469956583
3513,111039.87439294705
8165,280049.3872408761
1127,221187.86240585533
14601,374212.1447277942
15526,322136.561621926
986,320068.7292147251
14968,219400.75770594232
9348,223101.76526509793
6317,266854.57194025343
7497,87884.73241225927
5079,313554.1603846223
528,178541.48799633363
10964,150301.0482575272
5812,314748.0229070511
11022,213612.80651795966
16251,141150.92156926816
5863,114437.23670774254
8664,215395.84817980346
5396,187676.95975951222
6917,253191.35484644992
12776,126667.00128541456
473,259746.7152038911
13333,217702.19614883303
13023,194302.89026697614
7357,203017.38332544971
10955,466798.1459466693
11914,325491.2586131977
12535,155526.96721521215
11205,167199.1974521583
13209,182911.50236898367
16119,352853.55605975277
2174,238403.03273977045
4834,214698.57000664008
10151,189292.36876627535
5584,200144.75203465973
6672,215047.22434066326
12858,269918.14586556604
5106,187106.30439399995
8884,189239.90436052956
13766,171625.9079907039
12556,125094.61420748068
12910,222537.3502598089
6258,127598.51145480476
7100,243158.86357584884
1793,172359.99490971162
3335,187313.8870456208
12835,189526.2163852063
10591,158866.0213432859
15707,244666.27755601917
16389,164949.2782626769
7440,365755.9349881139
6293,182729.26071325448
3937,197844.26692737342
16527,194285.19917047638
5102,248526.3854633998
10734,294785.0144624903
7986,155658.74399265266
6495,121252.92447591564
9571,230621.93194414035
5131,205049.24043303463
10761,297869.5114871455
143,419180.713743188
13829,168989.14868485025
13662,242652.7208955426
1771,150285.21974836546
5448,203032.16701864134
8594,157893.6892020485
12038,220044.79436867326
16471,155130.9836014308
16764,145860.9059148643
1282,167923.02318048093
15101,261828.7394713844
9473,137564.45643183147
2324,443486.4671879206
14448,234598.29469294936
6000,71084.50253139454
2077,128952.77184676421
12960,233328.26728560758
15837,206005.4691680935
8805,246061.61703664408
9987,230449.09522661124
1580,294224.33962603466
11089,129819.145342978
10926,225747.83758344752
12773,420921.2385352157
6490,285851.4449159562
10858,126973.63280166587
2831,138411.65880181457
16326,152474.98689049136
371,206831.82756460534
8852,188413.83511342533
6713,309574.3332897581
4230,211070.05063372766
3639,218578.52675852086
3642,195911.5974111327
5149,198674.1014158664
2861,212119.23542675027
13300,92383.4985430467
2807,322524.99504246743
5919,97856.18967976516
12716,488992.58690681367
4271,246927.70363032783
16055,239674.73125728167
3747,259774.47425155368
5857,226221.73432230233
6884,315016.2908170751
16027,280929.1829778292
3512,271051.6591967973
5181,181737.22411917258
16732,267704.9440971677
1908,180349.7942294892
12082,172201.9741983242
7286,135339.5997720536
8216,138684.56374223658
6929,305806.24424697924
3950,334156.9749795465
12479,189020.36113756415
877,127076.3790485026
1366,195956.2897326584
384,137793.36706481036
5767,204362.78400518026
6910,155589.26114428948
187,196311.2071357389
10164,266648.6758806115
8603,225960.1201327846
15834,192776.4211257447
3078,131970.04630113413
3479,259199.02411204125
6671,227033.9587788941
6078,168798.7071840159
16271,125392.25906302499
16191,168184.15324885407
11544,191253.95424011032
7781,192015.96082060842
14918,279246.2102940581
6238,174135.32923515423
12989,211422.3950368142
11907,199581.01819085982
9696,156122.34239178456
14084,316139.82609786297
3895,158822.9722533814
4367,191236.56233512395
8453,68479.53323242084
7638,351594.22626617627
8373,244807.7293536075
4674,184471.51093783122
15787,151226.98730088805
5903,263819.57586439117
13679,211763.65527356518
9018,310238.4303589021
15823,266497.0944487517
13289,147518.56712095384
9896,215772.68301079917
14436,186571.72786986962
5547,239221.9813477044
4048,322159.25762153795
16579,213198.14283823458
8550,197835.596801489
9385,266843.2716840711
5242,157917.92050713976
31,183508.0284642607
6144,264988.1665073323
3990,185994.10425072073
2523,91353.08656985393
12608,290360.59285662614
7234,169953.24513084826
15264,216347.6266486317
9623,182675.545508402
3161,334948.598712021
7425,101148.25257393383
13021,278097.83159791835
4044,146959.58624180456
15411,235783.1166640496
979,312732.04737608484
5514,236327.62829815692
4817,171853.9803851287
2115,182187.94980196987
10571,267414.0972859771
8992,235394.22892537114
15546,180450.14806726726
11359,125211.72313324889
11972,181135.7826623696
12838,160448.88916030948
5948,131565.1606764164
422,306086.2533536446
4855,145919.16928508814
16197,114477.34090010717
8926,430197.27678277186
5703,191638.11444127775
8848,203392.44558176375
7039,301150.71192848263
3806,163627.9633362203
15154,234076.47159211134
13132,178445.3677598186
7438,201868.86726633867
4398,223972.2402941338
2440,192884.50742656828
3751,150138.86715600334
1476,186324.0110931302
2264,280522.5503766268
16444,176918.18728337463
10704,152513.47432285018
4033,147375.5768797701
4508,118728.51307892613
16290,238792.40123689562
10387,209213.97568201763
5457,151582.55892859574
4910,268915.1553021318
7451,213404.6321500013
10732,170357.60856161255
8015,131942.97773716509
6148,184207.69176423812
5892,239120.06412928962
7825,225948.24388390838
6851,251317.24335504152
6633,217395.62924080106
2139,269729.0022926041
10213,272866.7965167597
2830,225800.71784205377
13907,136901.9330717241
15897,333163.0326598407
8311,182648.59253186756
14230,195239.49901804596
3878,200992.82495072263
13732,173992.43120144837
12110,176184.1993785611
10675,303385.5604897473
12946,128191.20355582373
16754,223311.83329521696
4394,265565.8527081378
16728,173635.9937835849
14378,312567.0490720449
9949,168148.22152157433
994,197489.76815413867
13258,150211.34727142655
5883,327791.6776608427
6933,314173.01010090247
13193,209653.14112638362
13286,166616.63660657743
13407,365304.45646271534
7512,120348.81977525454
7221,193756.49313210946
14428,139290.09765794885
1740,193705.4518671689
3,137792.82641750644
12952,220011.18034393046
11537,138618.3730057347
2558,132898.659777407
14081,250747.53835563976
3517,231086.70687599498
7149,232606.86983058855
15777,119291.33286787674
8995,245781.3296211176
826,300599.779767113
509,254660.63495995462
14875,287774.8106724728
6591,163356.13726585908
11283,110715.55308593648
9897,252760.62053712775
14902,182818.78807686965
14291,196075.23906408183
3162,230362.666478287
4206,192156.63522502658
11580,199596.4679123803
2007,216455.23413970735
14939,281241.7517049018
13572,192754.26344635803
